entity_id	field_entity_id	resource	namespace	field_key	ordinal	key	title	description	curator_comments	medical_comments	is_deprecated	deprecation_reason	is_provisional	source_url	curie	standard_name	grounding	version	entity_count	modified_by	modified_timestamp
B101990	B100389	surgery	cancer_ovary_fallopian_tube_peritoneum	chemotherapy_adjuvant	19	cyclophosphamide	Cyclophosphamide				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.138013+00:00
B101991	B100389	surgery	cancer_ovary_fallopian_tube_peritoneum	chemotherapy_adjuvant	20	vinorelbine	Vinorelbine				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.140251+00:00
B101992	B100389	surgery	cancer_ovary_fallopian_tube_peritoneum	chemotherapy_adjuvant	21	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.142462+00:00
B101993	B100389	surgery	cancer_ovary_fallopian_tube_peritoneum	chemotherapy_adjuvant	22	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.144719+00:00
B102169	B100390	surgery	cancer_ovary_fallopian_tube_peritoneum	radiation_adjuvant	1	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.647330+00:00
B102170	B100390	surgery	cancer_ovary_fallopian_tube_peritoneum	radiation_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.649588+00:00
B102105	B100391	surgery	cancer_ovary_fallopian_tube_peritoneum	immunotherapy_adjuvant	1	dostarlimab_gxly	Dostarlimab-gxly				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.485612+00:00
B102106	B100391	surgery	cancer_ovary_fallopian_tube_peritoneum	immunotherapy_adjuvant	2	pembrolizumab	Pembrolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.488585+00:00
B102107	B100391	surgery	cancer_ovary_fallopian_tube_peritoneum	immunotherapy_adjuvant	3	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.491706+00:00
B102108	B100391	surgery	cancer_ovary_fallopian_tube_peritoneum	immunotherapy_adjuvant	4	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.494289+00:00
B102197	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	1	fam_trastuzumab_deruxtecan_nxki	Fam-trastuzumab deruxtecan-nxki				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.714811+00:00
B102198	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	2	mervetuximab_soravtansine_gynx	Mervetuximab soravtansine-gynx				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.717389+00:00
B102199	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	3	selpercatinib	Selpercatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.719773+00:00
B102200	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	4	binimetinib	Binimetinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.722128+00:00
B102201	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	5	tamoxifen	Tamoxifen				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.724463+00:00
B102202	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	6	bevacizumab	Bevacizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.726737+00:00
B102203	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	7	olaparib	Olaparib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.729138+00:00
B102204	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	8	rucaparib	Rucaparib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.731423+00:00
B102205	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	9	liposomal_doxorubicin	Liposomal Doxorubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.733820+00:00
B102206	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	10	niraparib	Niraparib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.736143+00:00
B102207	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	11	pazopanib	Pazopanib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.738431+00:00
B102208	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	12	sorafenib	Sorafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.740885+00:00
B102209	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	13	fulvestrant	Fulvestrant				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.743183+00:00
B102210	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	14	dabrafenib	Dabrafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.745500+00:00
B102211	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	15	trametinib	Trametinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.747789+00:00
B102212	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	16	entrectinib	Entrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.750061+00:00
B102213	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	17	larotrectinib	Larotrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.752501+00:00
B102214	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	18	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.754772+00:00
B102215	B100392	surgery	cancer_ovary_fallopian_tube_peritoneum	targeted_therapy_adjuvant	19	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.757029+00:00
B102028	B100393	surgery	cancer_ovary_fallopian_tube_peritoneum	experimental_tx_adjuvant	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.225929+00:00
B102029	B100393	surgery	cancer_ovary_fallopian_tube_peritoneum	experimental_tx_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.228364+00:00
B102022	B100395	surgery	cancer_ovary_fallopian_tube_peritoneum	clinical_history	1	brca_1_2_family_history	BRCA 1/2 family history				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.211948+00:00
B102023	B100395	surgery	cancer_ovary_fallopian_tube_peritoneum	clinical_history	2	hereditary_breast_ovarian_cancer	Hereditary breast/ovarian cancer				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.214259+00:00
B102024	B100395	surgery	cancer_ovary_fallopian_tube_peritoneum	clinical_history	3	lynch_syndrome	Lynch syndrome				FALSE		FALSE		doid:3883	Lynch syndrome	https://bioregistry.io/doid:3883		0	sde4	2024-07-02T23:08:44.216820+00:00
B102025	B100395	surgery	cancer_ovary_fallopian_tube_peritoneum	clinical_history	4	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.219164+00:00
B102149	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	1	total_hysterectomy_and_bilateral_salpingo_oophorectomy	Total hysterectomy and bilateral salpingo-oophorectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.599053+00:00
B102150	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	2	radical_hysterectomy	Radical hysterectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.601309+00:00
B102151	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	3	simple_hysterectomy	Simple hysterectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.603623+00:00
B102152	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	4	supracervical_hysterectomy	Supracervical hysterectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.605936+00:00
B102153	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	5	bilateral_salpino_oophorectomy	Bilateral salpino-oophorectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.608582+00:00
B102154	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	6	right_salpingo_oophorectomy	Right salpingo-oophorectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.611804+00:00
B102155	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	7	left_salpingo_oophorectomy	Left salpingo-oophorectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.614695+00:00
B102156	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	8	salpingo_oophorectomy_side_not_specified	Salpingo-oophorectomy, side not specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.617075+00:00
B102157	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	9	right_oophorectomy	Right oophorectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.619323+00:00
B102158	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	10	left_oophorectomy	Left oophorectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.621862+00:00
B102159	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	11	oopherectomy_side_not_specified	Oopherectomy, side not specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.624145+00:00
B102160	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	12	bilateral_salpingectomy	Bilateral salpingectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.626377+00:00
B102161	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	13	right_salpingectomy	Right salpingectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.628655+00:00
B102162	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	14	left_salpingectomy	Left salpingectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.630992+00:00
B102163	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	15	salpingectomy_side_not_specified	Salpingectomy, side not specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.633541+00:00
B102164	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	16	omentectomy	Omentectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.635789+00:00
B102165	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	17	peritoneal_biopsies	Peritoneal biopsies				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.638040+00:00
B102166	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	18	peritoneal_tumor_debulking	Peritoneal tumor debulking				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.640300+00:00
B102167	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	19	peritoneal_washing	Peritoneal washing				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.642562+00:00
B102168	B100396	surgery	cancer_ovary_fallopian_tube_peritoneum	procedure	20	pleurocentesis_pleural_fluid	Pleurocentesis (pleural fluid)				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.645055+00:00
B102099	B100397	surgery	cancer_ovary_fallopian_tube_peritoneum	hysterectomy_type	1	abdominal	Abdominal				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.470451+00:00
B102100	B100397	surgery	cancer_ovary_fallopian_tube_peritoneum	hysterectomy_type	2	vaginal	Vaginal				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.472825+00:00
B102101	B100397	surgery	cancer_ovary_fallopian_tube_peritoneum	hysterectomy_type	3	vaginal_laparoscopic_assisted	Vaginal, laparoscopic-assisted				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.475342+00:00
B102102	B100397	surgery	cancer_ovary_fallopian_tube_peritoneum	hysterectomy_type	4	laparoscopic	Laparoscopic				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.478127+00:00
B102103	B100397	surgery	cancer_ovary_fallopian_tube_peritoneum	hysterectomy_type	5	laparoscopic_robotic_assisted	Laparoscopic, robotic-assisted				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.480815+00:00
B102104	B100397	surgery	cancer_ovary_fallopian_tube_peritoneum	hysterectomy_type	6	not_specified	Not specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.483225+00:00
B102175	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	1	not_applicable	Not applicable				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.662041+00:00
B102176	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	2	right_ovary_capsule_intact	Right ovary, capsule intact				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.664295+00:00
B102177	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	3	right_ovary_capsule_ruptured	Right ovary, capsule ruptured				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.666542+00:00
B102178	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	4	right_ovary_fragmented	Right ovary, fragmented				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.669046+00:00
B102179	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	5	left_ovary_capsule_intact	Left ovary, capsule intact				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.671279+00:00
B102180	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	6	left_ovary_capsule_ruptured	Left ovary, capsule ruptured				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.673511+00:00
B102181	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	7	left_ovary_fragmented	Left ovary, fragmented				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.675797+00:00
B102182	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	8	ovary_laterality_not_specified_capsule_intact	Ovary, laterality not specified, capsule intact				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.678111+00:00
B102183	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	9	ovary_laterality_not_specified_capsule_ruptured	Ovary, laterality not specified, capsule ruptured				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.680538+00:00
B102184	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	10	ovary_laterality_not_specified_fragmented	Ovary, laterality not specified, fragmented				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.682873+00:00
B102185	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	11	right_fallopian_tube_serosa_intact	Right fallopian tube, serosa intact				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.685127+00:00
B102186	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	12	right_fallopian_tube_serosa_ruptured	Right fallopian tube, serosa ruptured				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.687497+00:00
B102187	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	13	right_fallopian_tube_fragmented	Right fallopian tube, fragmented				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.689793+00:00
B102188	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	14	left_fallopian_tube_serosa_intact	Left fallopian tube, serosa intact				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.692193+00:00
B102189	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	15	left_fallopian_tube_serosa_ruptured	Left fallopian tube, serosa ruptured				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.694455+00:00
B102190	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	16	left_fallopian_tube_fragmented	Left fallopian tube, fragmented				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.696743+00:00
B102191	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	17	fallopian_tube_laterality_not_specified_serosa_intact	Fallopian tube, laterality not specified, serosa intact				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.699004+00:00
B102192	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	18	fallopian_tube_laterality_not_specified_serosa_ruptured	Fallopian tube, laterality not specified, serosa ruptured				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.701245+00:00
B102193	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	19	fallopian_tube_laterality_not_specified_fragmented	Fallopian tube, laterality not specified, fragmented				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.703755+00:00
B102194	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	20	uterus_intact	Uterus intact				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.706044+00:00
B102195	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	21	uterus_opened	Uterus opened				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.708330+00:00
B102196	B100398	surgery	cancer_ovary_fallopian_tube_peritoneum	specimen_integrity_select_all_that_apply	22	uterus_morcellated	Uterus morcellated				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.710596+00:00
B102136	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	1	right_ovary	Right ovary				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.564783+00:00
B102137	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	2	left_ovary	Left ovary				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.567998+00:00
B102138	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	3	bilateral_ovaries	Bilateral ovaries				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.571617+00:00
B102139	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	4	ovary_laterality_cannot_be_determined	Ovary, laterality cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.574917+00:00
B102140	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	5	right_fallopian_tube	Right fallopian tube				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.577709+00:00
B102141	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	6	left_fallopian_tube	Left fallopian tube				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.580118+00:00
B102142	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	7	bilateral_fallopian_tubes	Bilateral fallopian tubes				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.582472+00:00
B102143	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	8	fallopian_tube_laterality_cannot_be_determined	Fallopian tube, laterality cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.585065+00:00
B102144	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	9	right_tubo_ovarian	Right tubo-ovarian				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.587402+00:00
B102145	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	10	left_tubo_ovarian	Left tubo-ovarian				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.589653+00:00
B102146	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	11	bilateral_tubo_ovarian	Bilateral tubo-ovarian				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.591922+00:00
B102147	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	12	tubo_ovarian_laterality_cannot_be_determined	Tubo-ovarian, laterality cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.594283+00:00
B102148	B100399	surgery	cancer_ovary_fallopian_tube_peritoneum	primary_tumor_site	13	primary_peritoneum	Primary peritoneum				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.596797+00:00
B102051	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	1	serous_borderline_tumor	Serous borderline tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.280751+00:00
B102052	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	2	serous_borderline_tumor_micropapillary_cribriform_varian	Serous borderline tumor, micropapillary / cribriform varian				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.283010+00:00
B102053	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	3	serous_borderline_tumor_with_microinvasion	Serous borderline tumor with microinvasion				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.285304+00:00
B102054	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	4	microinvasive_low_grade_serous_carcinoma	Microinvasive low grade serous carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.362812+00:00
B102055	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	5	low_grade_serous_carcinoma	Low grade serous carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.365276+00:00
B102056	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	6	high_grade_serous_carcinoma	High grade serous carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.367597+00:00
B102057	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	7	mucinous_borderline_tumor	Mucinous borderline tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.369904+00:00
B102058	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	8	mucinous_borderline_tumor_with_intraepithelial_carcinoma	Mucinous borderline tumor with intraepithelial carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.372305+00:00
B102059	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	9	mucinous_borderline_tumor_with_microinvasion	Mucinous borderline tumor with microinvasion				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.374613+00:00
B102060	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	10	mucinous_adenocarcinoma	Mucinous adenocarcinoma				FALSE		FALSE		doid:3030	mucinous adenocarcinoma	https://bioregistry.io/doid:3030		0	sde4	2024-07-02T23:08:44.377039+00:00
B102061	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	11	endometrioid_borderline_tumor	Endometrioid borderline tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.379328+00:00
B102062	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	12	endometrioid_carcinoma	Endometrioid carcinoma				FALSE		FALSE		efo:0000466	endometrioid carcinoma	https://bioregistry.io/efo:0000466		0	sde4	2024-07-02T23:08:44.381554+00:00
B102063	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	13	endometrioid_carcinoma_seromucinous_type	Endometrioid carcinoma, seromucinous type				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.384067+00:00
B102064	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	14	seromucinous_borderline_tumor	Seromucinous borderline tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.386377+00:00
B102065	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	15	clear_cell_borderline_tumor	Clear cell borderline tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.388756+00:00
B102066	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	16	clear_cell_carcinoma	Clear cell carcinoma				FALSE		FALSE		doid:4468	clear cell adenocarcinoma	https://bioregistry.io/doid:4468		0	sde4	2024-07-02T23:08:44.391090+00:00
B102067	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	17	borderline_brenner_tumor	Borderline Brenner tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.393481+00:00
B102068	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	18	malignant_brenner_tumor	Malignant Brenner tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.396044+00:00
B102069	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	19	mesonephric_like_adenocarcinoma	Mesonephric-like adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.398345+00:00
B102070	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	20	small_cell_carcinoma_hypercalcemic_type	Small cell carcinoma, hypercalcemic type				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.400829+00:00
B102071	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	21	dedifferentiated_carcinoma	Dedifferentiated carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.403293+00:00
B102072	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	22	undifferentiated_carcinoma_nos	Undifferentiated carcinoma NOS				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.405655+00:00
B102073	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	23	carcinoma_subtype_cannot_be_determined	Carcinoma, subtype cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.408261+00:00
B102074	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	24	mixed_epithelial_borderline_tumor	Mixed epithelial borderline tumor (				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.410535+00:00
B102075	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	25	mixed_carcinoma	Mixed carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.412828+00:00
B102076	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	26	carcinosarcoma_malignant_mixed_mullerian_tumor	Carcinosarcoma (malignant mixed Mullerian tumor)				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.415049+00:00
B102077	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	27	endometrioid_stromal_sarcoma_low_grade	Endometrioid stromal sarcoma, low grade				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.417372+00:00
B102078	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	28	endometrioid_stromal_sarcoma_high_grade	Endometrioid stromal sarcoma, high grade				FALSE		FALSE						0	sde4	2024-07-02T23:08:44.419853+00:00
B102079	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	29	adenosarcoma	Adenosarcoma				FALSE		FALSE		doid:1974	adenosarcoma	https://bioregistry.io/doid:1974		0	sde4	2024-07-02T23:08:44.422121+00:00
B102080	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	30	leiomyosarcoma	Leiomyosarcoma				FALSE		FALSE		hp:0100243	Leiomyosarcoma	https://bioregistry.io/hp:0100243		0	sde4	2024-07-02T23:08:44.424385+00:00
B102081	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	31	fibrosarcoma	Fibrosarcoma				FALSE		FALSE		doid:3355	Fibrosarcoma	https://bioregistry.io/doid:3355		0	sde4	2024-07-02T23:08:44.426860+00:00
B102082	B100401	surgery	cancer_ovary_fallopian_tube_peritoneum	histologic_type	32	granulosa_cell_tumor_adult_type	Granulosa cell tumor, adult type				FALSE		FALSE		doid:2999	granulosa cell tumor	https://bioregistry.io/doid:2999		0	sde4	2024-07-02T23:08:44.429252+00:00
